episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
100,1.0,0.0977216374408062,1.04467138197117,131.76383958514418,30.0,1.0,9,0.0,False,True,0.421357088780272,1,33.2752652951703,481.712,prepare,0.0,0
100,2.0,0.09788475794847193,1.0445381391240998,131.73752397506223,-30.0,1.0,1,5.001,False,True,0.42073080791072565,1,33.2752652951703,481.781,in_progress,0.0,0
100,3.0,0.09456310812555825,1.051709107696425,131.21188917051705,0.0,0.5,4,5.001,False,True,0.443373580732715,1,33.2752652951703,481.851,in_progress,0.0,0
100,4.0,0.08372250483782044,1.0683536685905526,130.4680727192784,0.0,0.5,4,5.001,False,True,0.5022763024859032,1,33.2752652951703,481.908,in_progress,0.0,0
100,5.0,0.06913373485913032,1.0849344124927978,130.50726466878265,-15.0,0.5,2,5.001,False,True,0.5686356366136847,1,33.2752652951703,481.976,in_progress,0.0,0
100,6.0,0.05062037342141035,1.1162801236252038,129.02364323473464,0.0,0.5,4,5.001,False,True,0.6757077324874209,2,33.2752652951703,482.049,in_progress,0.0,0
100,7.0,0.031133457743814458,1.1456576426764369,128.22256845188684,0.0,0.5,4,5.001,False,True,0.7803868476514405,2,33.2752652951703,482.107,in_progress,0.0,0
100,8.0,0.010366404167127322,1.1720689818541914,128.23638822668283,15.0,0.5,6,5.001,False,True,0.8810803882247779,2,33.2752652951703,482.182,in_progress,0.0,0
100,9.0,-0.014892463553323868,1.1975054273464922,129.18210813720617,-30.0,1.0,1,5.001,False,True,0.9887167698177532,2,33.2752652951703,482.242,in_progress,0.0,0
100,10.0,-0.03884485884899388,1.2271976856788378,129.18071717561267,30.0,0.5,8,5.001,False,True,1.1031464657214176,3,33.2752652951703,482.306,in_progress,0.0,0
100,11.0,-0.05818609548358569,1.2618372873269552,127.4605181760426,0.0,1.0,5,5.001,False,True,1.2192044947886813,3,33.2752652951703,482.372,in_progress,0.0,0
100,12.0,-0.0804535323589229,1.295095512931569,126.7998060907512,-15.0,0.5,2,5.001,False,True,1.3394932637885673,3,33.2752652951703,482.441,in_progress,0.0,0
100,13.0,-0.099265210299535,1.333433029929109,124.99147815315084,15.0,1.0,7,5.001,False,True,1.4631092134270838,3,33.2752652951703,482.512,in_progress,0.0,0
100,14.0,-0.12206233399386474,1.3702452364061977,124.3398007051867,0.0,0.5,4,5.001,False,True,1.59127527246659,3,33.2752652951703,482.571,in_progress,0.0,0
100,15.0,-0.1467065784334588,1.3969562063190513,125.62771759859702,15.0,0.5,6,5.001,False,True,1.70047888439826,3,33.2752652951703,482.641,in_progress,0.0,0
100,16.0,-0.181245244483219,1.4245913415469742,128.5275022509453,15.0,1.0,7,5.001,False,True,1.8315453780008273,4,33.2752652951703,482.712,in_progress,0.0,0
100,17.0,-0.22290555942279866,1.4488316420006242,132.65109682859313,-15.0,1.0,3,5.001,False,True,1.9692414407536947,4,33.2752652951703,482.776,in_progress,0.0,0
100,18.0,-0.2610279179236085,1.4763854223860802,134.95301033613862,-15.0,1.0,3,5.001,False,True,2.1072932586777844,4,33.2752652951703,482.84,in_progress,0.0,0
100,19.0,-0.29871676224808164,1.520734871193002,133.84815258007484,-15.0,0.5,2,5.001,False,True,2.282300875041771,4,33.2752652951703,482.916,in_progress,0.0,0
100,20.0,-0.33011122394848524,1.5771621785079393,130.18189123029654,0.0,0.5,4,5.001,False,True,2.4717450384047233,4,33.2752652951703,482.989,in_progress,0.0,0
100,21.0,-0.3571949935099873,1.626946916498238,127.5912130338901,-15.0,0.5,2,5.001,False,True,2.6376608237269084,4,33.2752652951703,483.043,in_progress,0.0,0
100,22.0,-0.3770959153447997,1.667803398122869,125.42801787793178,15.0,0.5,6,5.001,False,True,2.769180661972424,5,33.2752652951703,483.112,in_progress,0.0,0
100,23.0,-0.40292454905022634,1.7101577873086955,124.61719197124037,30.0,1.0,9,5.001,False,True,2.9158953775487486,5,33.2752652951703,483.179,in_progress,0.0,0
100,24.0,-0.4371787057395792,1.7415337811409626,127.06199181353128,15.0,1.0,7,5.001,False,True,3.054754534092985,5,33.2752652951703,483.239,in_progress,0.0,0
100,25.0,-0.4806336487714144,1.7701654280804793,131.16396693636688,-30.0,1.0,1,5.001,False,True,3.2059121287591275,5,33.2752652951703,483.313,in_progress,0.0,0
100,26.0,-0.5299855982184969,1.8047982756315881,134.46032539878513,-15.0,1.0,3,5.001,False,True,3.3821910019478416,5,33.2752652951703,483.37,in_progress,0.0,0
100,27.0,-0.573741492989919,1.852047720689722,134.096179001698,30.0,0.5,8,5.001,False,True,3.575677143043628,5,33.2752652951703,483.444,in_progress,0.0,0
100,28.0,-0.6152512160475332,1.8979466824798736,133.61284760035892,-15.0,1.0,3,5.001,False,True,3.761647858704424,6,33.2752652951703,483.514,in_progress,0.0,0
