episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
60,1.0,0.0978239344742376,1.0445931224242635,131.75890922063215,-15.0,1.0,3,0.0,False,True,0.42097609139928815,1,33.2752652951703,250.971,prepare,0.0,0
60,2.0,0.09788475794849161,1.0445381391240776,131.73752397506223,30.0,0.5,8,5.001,False,True,0.42073080791072526,1,33.2752652951703,251.033,in_progress,0.0,0
60,3.0,0.09039311859105265,1.0474806220279878,132.4779306709386,-30.0,0.5,0,5.001,False,True,0.4424457468248157,1,33.2752652951703,251.109,in_progress,0.0,0
60,4.0,0.0778585644249993,1.061561942935364,132.35670564256824,-15.0,0.5,2,5.001,False,True,0.4990957109455121,1,33.2752652951703,251.177,in_progress,0.0,0
60,5.0,0.06565362669435562,1.0900589459901862,129.9123162464648,15.0,1.0,7,5.001,False,True,0.5870594992307677,2,33.2752652951703,251.235,in_progress,0.0,0
60,6.0,0.042488145906807176,1.1190844668030477,129.66540463003588,15.0,0.5,6,5.001,False,True,0.6984147855407769,2,33.2752652951703,251.3,in_progress,0.0,0
60,7.0,0.012559483390535323,1.138199050459673,132.2673908459566,-30.0,1.0,1,5.001,False,True,0.8014922518492553,2,33.2752652951703,251.376,in_progress,0.0,0
60,8.0,-0.029895829589818623,1.1773141177529376,133.43080662248494,-15.0,1.0,3,5.001,False,True,0.9743356608905119,2,33.2752652951703,251.445,in_progress,0.0,0
60,9.0,-0.0555772900327086,1.2263527358070077,129.88599847139497,0.0,0.5,4,5.001,False,True,1.1351914811040678,3,33.2752652951703,251.5,in_progress,0.0,0
60,10.0,-0.07670027369465672,1.263268605618727,127.99710011862794,-15.0,1.0,3,5.001,False,True,1.2599114562158649,3,33.2752652951703,251.567,in_progress,0.0,0
60,11.0,-0.10154966137375322,1.3129056153511904,125.45658206918378,0.0,0.5,4,5.001,False,True,1.4216357361512313,3,33.2752652951703,251.643,in_progress,0.0,0
60,12.0,-0.12575476434799915,1.3614500287827178,123.37394611697994,-30.0,0.5,0,5.001,False,True,1.5789330601983163,3,33.2752652951703,251.707,in_progress,0.0,0
60,13.0,-0.146261831642616,1.4048441349574565,121.86961066964787,15.0,1.0,7,5.001,False,True,1.7172818301748147,3,33.2752652951703,251.775,in_progress,0.0,0
60,14.0,-0.16834672573966342,1.4427401487968772,121.604418757894,15.0,0.5,6,5.001,False,True,1.8464543088146848,4,33.2752652951703,251.837,in_progress,0.0,0
60,15.0,-0.19619908461203348,1.472785629402378,123.49803125371842,-15.0,1.0,3,5.001,False,True,1.9695537742055187,4,33.2752652951703,251.902,in_progress,0.0,0
60,16.0,-0.22488552111248938,1.504768168122413,125.00416797302199,15.0,0.5,6,5.001,False,True,2.0986662806281893,4,33.2752652951703,251.97,in_progress,0.0,0
