episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
40,1.0,0.09782747820074772,1.0447352848871665,131.68215040342434,-15.0,1.0,3,0.0,False,True,0.4212843031904139,1,33.2752652951703,179.907,prepare,0.0,0
40,2.0,0.09788475794850143,1.0445381391240667,131.73752397506223,-30.0,1.0,1,5.001,False,True,0.4207308079107257,1,33.2752652951703,179.979,in_progress,0.0,0
40,3.0,0.09414999718454,1.0474525404141786,132.0763122896569,0.0,0.5,4,5.001,False,True,0.4347675915805339,1,33.2752652951703,180.038,in_progress,0.0,0
40,4.0,0.08362123439865164,1.0596984239689968,131.92041610858394,-15.0,0.5,2,5.001,False,True,0.48327944064309053,1,33.2752652951703,180.111,in_progress,0.0,0
40,5.0,0.06658115118262922,1.0847087092160783,130.86894109311393,15.0,1.0,7,5.001,False,True,0.5733094376742003,1,33.2752652951703,180.177,in_progress,0.0,0
40,6.0,0.03861924306852499,1.1071928721484134,132.41131316758174,0.0,0.5,4,5.001,False,True,0.6798755506221454,2,33.2752652951703,180.24,in_progress,0.0,0
40,7.0,0.004422080562421785,1.1264261027984244,135.51475724697747,-30.0,1.0,1,5.001,False,True,0.791869243323886,2,33.2752652951703,180.302,in_progress,0.0,0
40,8.0,-0.024824232805474356,1.1469642953759918,137.02669303852372,-15.0,0.5,2,5.001,False,True,0.8967218254851738,2,33.2752652951703,180.369,in_progress,0.0,0
40,9.0,-0.05154729091795181,1.1823345144189261,135.21399813881374,0.0,0.5,4,5.001,False,True,1.0293650232384073,2,33.2752652951703,180.436,in_progress,0.0,0
40,10.0,-0.07792104097665212,1.2137095904307922,134.31024792910745,30.0,1.0,9,5.001,False,True,1.1524366589000836,3,33.2752652951703,180.499,in_progress,0.0,0
40,11.0,-0.1178479438192298,1.239105810766276,136.80683538482825,-30.0,1.0,1,5.001,False,True,1.2897184892445992,3,33.2752652951703,180.572,in_progress,0.0,0
40,12.0,-0.1623977666333209,1.259714671762161,140.5827332778786,30.0,1.0,9,5.001,False,True,1.424032635579616,3,33.2752652951703,180.638,in_progress,0.0,0
40,13.0,-0.21120913132126318,1.2845605877180204,143.36788763729268,-30.0,0.5,0,5.001,False,True,1.5773900152237328,3,33.2752652951703,180.71,in_progress,0.0,0
40,14.0,-0.2682075566862584,1.3092275803901383,146.70088487606145,15.0,1.0,7,5.001,False,True,1.7467211468705488,3,33.2752652951703,180.767,in_progress,0.0,0
40,15.0,-0.3182820194206747,1.3289329201875484,149.2291303680193,-15.0,1.0,3,5.001,False,True,1.89107464381176,4,33.2752652951703,180.84,in_progress,0.0,0
40,16.0,-0.37556347902488435,1.35365775855639,151.15668182734603,0.0,0.5,4,5.001,False,True,2.061101623791554,4,33.2752652951703,180.908,in_progress,0.0,0
40,17.0,-0.42759729681790537,1.391574633408935,149.37937269631098,-15.0,1.0,3,5.001,False,True,2.249257405610798,4,33.2752652951703,180.973,in_progress,0.0,0
40,18.0,-0.4635686931025552,1.4234317748015923,147.20213932293663,30.0,0.5,8,5.001,False,True,2.3926245504750825,4,33.2752652951703,181.046,in_progress,0.0,0
40,19.0,-0.5073519409736231,1.457248064461412,146.03731206691057,-15.0,0.5,2,5.001,False,True,2.5559828854319333,4,33.2752652951703,181.109,in_progress,0.0,0
40,20.0,-0.543076637344835,1.4772545342271541,146.85553814634827,30.0,0.5,8,5.001,False,True,2.6722286338297168,5,33.2752652951703,181.174,in_progress,0.0,0
40,21.0,-0.579315896256457,1.4992535777131193,147.10076504840566,15.0,0.5,6,5.001,False,True,2.7939786337296932,5,33.2752652951703,181.248,in_progress,0.0,0
40,22.0,-0.6181427148325838,1.5111904725992633,149.67030977067884,-30.0,1.0,1,5.001,False,True,2.8982820288426914,5,33.2752652951703,181.317,in_progress,0.0,0
40,23.0,-0.657766356886181,1.5303129844680474,150.42904485834464,0.0,0.5,4,5.001,False,True,3.020321986499086,5,33.2752652951703,181.378,in_progress,0.0,0
40,24.0,-0.6908576353581015,1.5472764791975633,150.68459317467835,30.0,1.0,9,5.001,False,True,3.1241163972560706,5,33.2752652951703,181.439,in_progress,0.0,0
40,25.0,-0.7282279630719074,1.5561099881310394,153.17105103988152,-15.0,0.5,2,5.001,False,True,3.2183708611345145,5,33.2752652951703,181.514,in_progress,0.0,0
40,26.0,-0.7754233518855949,1.5644978523467408,156.47658335871202,-15.0,0.5,2,5.001,False,True,3.331341807824822,5,33.2752652951703,181.579,in_progress,0.0,0
40,27.0,-0.8035560778159415,1.5799874059933026,155.9977714168804,-30.0,1.0,1,5.001,False,True,3.422266926310598,5,33.2752652951703,181.647,in_progress,0.0,0
40,28.0,-0.8386871451677462,1.6097041955191933,152.92862434190698,-15.0,1.0,3,5.001,False,True,3.559135023609673,5,33.2752652951703,181.711,in_progress,0.0,0
40,29.0,-0.8714446687669666,1.6411737470512855,149.71447402929218,0.0,1.0,5,5.001,False,True,3.695210840465434,6,33.2752652951703,181.771,in_progress,0.0,0
40,30.0,-0.9127461068006967,1.675728704160446,147.6226040359605,15.0,1.0,7,5.001,False,True,3.855261084266754,6,33.2752652951703,181.833,in_progress,0.0,0
40,31.0,-0.9725054519044907,1.7092594746702399,148.41693375666557,-30.0,1.0,1,5.001,False,True,4.049423013663529,6,33.2752652951703,181.903,in_progress,0.0,0
